ID,Nom,Categorie,PrixAchat_FDJ,PrixVente_FDJ,Quantite,DateExpiration,PrixAchat_original_avant_correction,ProductID
402,ALVITYL SIROP 150 ML (FR),Sirop,1350,1700,21,1/6/2027 12:00:00 AM,,9C9EF55F-A098-4739-80B7-B742674C5CCC
600,SERINGUE 2.5 CC DR,Non catégorisé,30,0,0,,,DB5E9429-6FD3-4720-848E-B779CCC4D3AD
1211,CO-AVAZIR 0.3% 0.1% COLLYRE 5ML,Non catégorisé,480,950,7,,,C20AC93F-19E1-4DDE-A25E-B7D36FE356A6
361,ECOREX 150 MG OVULES B/3  (GYNO-PEVARYL),Non catégorisé,1100,1200,10,,,8519561E-9A8E-483C-B73B-B7D97BF0C9DC
1240,NORODOL 5MG,Médicaments,0,1300,10,,,FDBF7876-5DD0-4BBA-891F-B8210CA11F24
325,TOPLEXIL SP 150ML 0.33MG/ML,Non catégorisé,790,0,100,,790000,0D94291C-1A25-42CE-91F2-B867A65F435A
978,XARELTO 15MG 28 DR,Non catégorisé,5700,5800,1,,,D33F48A0-A366-4387-898F-B8BA95019A1A
643,DEPAKINE 500MG 40CPR,Médicaments,2400,2500,9,1/4/2028 12:00:00 AM,,272BD731-6F9F-481A-B7F2-B8BD451264B4
1299,HEXIDYL BB 200 ML,Non catégorisé,350,600,29,,,0AFD5A16-5626-4722-B9CD-B8E2FBE09E1D
923,COLGATE DENTIFRICE HERBAL 100ML,Non catégorisé,408,600,8,,,F9887031-F57E-4FC7-83CA-B8EE14E7A9DB
424,AZARGA(COSOPT) 10MG/+5ML /5ML COLLY (FR),Non catégorisé,5200,0,0,,,33157A3C-4596-4F69-99EA-B8FA272BE592
1223,ANKLE SUPPORT SBK 4655,Non catégorisé,700,800,3,,,A4A067E1-D4AA-4715-80A4-B98057050AF9
942,nifedi-denk 20 mg cp,Non catégorisé,1370,0,0,,,8719DA79-0FF2-4EF7-B52F-B99854719390
621,GRISEFULINE 250MG CPR BT30,Médicaments,950,1100,28,,,43E4F2DD-3512-4524-8869-B9DC63509422
1007,DUPHALAC SACH DOSE 15ML BT 20,Non catégorisé,930,0,0,,,5C4D6F3D-F223-40E5-81F1-BA2DD29ED5EA
749,METRONIDAZOLE INJ 500MG/100ML 100ML,Médicaments,350,750,44,,,ACABD3F8-F42D-410F-AE82-BAF455CE92B7
242,ZYLPREX 10MG B/10TAB,Médicaments,590,650,11,,,D26CCF2C-6544-4EAB-9682-BB6FA65CF204
573,TEGRETOL SUSP BUV FL150ML,Non catégorisé,1600,0,0,,,A8736EDE-AA91-4620-A70C-BBA3977ACA41
357,RIVACLAV 312.5MG SUSP 80ML,Non catégorisé,1350,0,0,,,7AD12A12-0993-4457-B02D-BBCFDB20E986
548,PARODANTAX FRAICHER INTENSE/75ML,Non catégorisé,1350,1350,9,,,7B7A4BFB-F7DB-4CE7-9DC9-BBD65E9B811C
1157,SEROQUEL 25 MG TB DR,Non catégorisé,1300,1350,2,,,C281B53A-7BA9-457A-8713-BBF1A17B4DE4
874,FW ORIGINAL GLUTAT ON CREME TB.50 ML,Non catégorisé,790,1100,11,,,055E1370-4A0F-40AA-9EC3-BC04087410D5
704,AZITRO 250MG 6TB DR AZITROMYCIN,Non catégorisé,800,850,0,1/1/2029 12:00:00 AM,,E5B20807-290D-4B4E-976E-BC1AA737EF53
737,PROFENID 100MG CPR BT30,Non catégorisé,1950,2100,1,1/12/2027 12:00:00 AM,,D19209F9-30F6-4E1E-958C-BC4BB3F9CF98
313,CIPROFLOXACINE INFUSION 200MG/100ML DENIS,Non catégorisé,350,0,20,,350000,686DC219-4D09-4729-8D48-BC68AF8DEB7A
1278,DULCOLAX CP B/40,Médicaments,1550,1650,33,,,000C1164-AF27-44B8-A689-BCBE102290B7
239,MAALOX CPR 400MG-400MG B/40,Médicaments,750,800,6,,,791F0369-368E-4CEE-A1C1-BD84AAEDF762
187,GRANIONS VEINOMIX FORT,Médicaments,2040,2140,2,,,2A3061F0-988B-4F47-AFF7-BDD91E2E4CA9
720,DICYNONE EGY 500MG BT/20,Non catégorisé,900,1000,3,1/6/2027 12:00:00 AM,,22E40F9E-875A-4063-9E20-BE3E9EDB0D5D
666,ASPEGIC NOUR 100MG SACH BT/20,Sachet,700,850,71,1/9/2026 12:00:00 AM,,D99EE4F3-CC50-473A-9301-BE7C236AA600
989,FLAGYL SIROP FL 120ML DR,Sirop,700,900,77,,,5FBC0FD6-247B-4CAC-8702-BE7C8E79FDFF
1078,enapril 5mg 20 tab dr,Non catégorisé,850,1050,4,,,6FF9F17F-F93E-403D-98F0-BE811A0B2F5B
641,CIPRO 0.3 COLLYRE FL5 ML,Collyre,800,950,4,1/8/2026 12:00:00 AM,,D8DADE46-FA40-436D-BECE-BEE5EAE30218
683,VASELINE GUAZE 10CMX10CM B/10 TULLE GRAS,Para-médical,500,550,2,1/9/2030 12:00:00 AM,,E8EF3625-AAEC-49F3-BF76-BF139A32E7D5
1024,BETA-M FINE,Non catégorisé,750,850,11,,,5AEE23A6-5198-4446-9383-BF1F533C6E21
759,TOPLEXIL SP 150ML 0.33 MG/ML,Non catégorisé,790,0,0,,,77643FFB-31BF-4390-B51F-BF31620E3978
775,BEMDLE 400MG CPR BT1,Non catégorisé,300,350,50,,,87A7AC02-04E8-41BA-A26F-BF826599ED2E
886,EVOLUDERM GEL DOUCHE HUILE PRECIEUSE SOOML,Non catégorisé,659,980,3,,,A2BF92BF-C0ED-451D-A553-BF890F3D9358
534,NOZINAN CPR 25MG BT20,Médicaments,900,1150,3,1/1/2030 12:00:00 AM,,CF62506D-2E5F-4CAC-B05F-BF8BF70297F6
145,DOPPELHERZ A-Z DEPOT 30TAB,Non catégorisé,1310,0,5,,1310000,B3471C5B-33A9-4F44-A669-BF90ABE2B2B4
1168,IPROFENE 100MG/5ML 100ML,Non catégorisé,0,900,6,,,F2AEFC27-FFFD-43ED-A721-BFB4178EDB4F
811,NIDAZOL 500MG OV B/10,Non catégorisé,750,800,2,,,B5283F77-BA75-4C5A-B9BE-BFC311DB0528
984,GLYSS BEBE SUPPO B10,Suppositoire,350,500,12,,,B922F64E-5927-4AB6-A8A1-BFD4196D893C
982,FERVEX ENFANT SS SUC 8 SAHET,Non catégorisé,850,0,0,,,E9D703A0-4CCD-4BEF-A607-BFDF7AAC6133
37,AMAREL 2MG CPR BT30,Non catégorisé,0,0,0,,,3C7FABEA-3A46-4827-B8F8-C11E74C67E68
465,EFFERALGAN CODEINE EFF  CPR BT16,Non catégorisé,700,800,20,,,19BD0398-2E6D-42A1-9DA8-C19E6792B3A7
682,METHOTREXATE 2.5MG 100TAB,Non catégorisé,950,1000,1,1/10/2026 12:00:00 AM,,1363700C-BF86-4A22-BCB4-C1BB94814F0F
274,PANSORAL GEL BUCCAL ADULT TUB 15G,Non catégorisé,1990,0,3,,1990000,09B6411D-E906-4470-9A74-C1BCA522D6B0
1198,CUTACNYL 2.5% GEL TB 40MG,Non catégorisé,750,850,3,,,95A6A22F-5D50-448C-89B9-C23E30CFD12C
78,MULTIVIT EXTRA ACTIV LAP B/20 EFF,Vitamine,0,750,5,,,89F2C2C8-23EE-477B-92E8-C28909FDE8B3
1032,SÛSSINQ,Non catégorisé,0,1450,29,,,8478AB3E-2209-4B39-9E86-C2B78BDD3E93
885,EVOLUDERM GEL DOUCHE LAVANDE 500,Non catégorisé,659,980,3,,,C8FFEFB2-6463-418F-9329-C2DE768FC72C
1285,OFLOXACINE GH 200MG CPR BT10,Non catégorisé,1300,1400,10,,,30E2810C-FAA7-4FCD-B684-C31059676EDE
163,PEDIAKID APPETIT TONUS SIROP 125ML,Sirop,2700,2600,22,,,9B70C585-49ED-48D1-A227-C3578F72CECB
112,INSULINE MIXTARD 30 HM100UI/ML 1*1,Non catégorisé,1400,0,0,,,E84FAD45-38D5-4CDE-840B-C3A673EC2C8F
719,ANAFRANIL 25MG TAB B/30 DR,Non catégorisé,1200,1250,9,1/7/2027 12:00:00 AM,,37B00207-B417-4716-95D8-C3CED20C1387
493,HYDROSOL GTT POLYV 20ML,Médicaments,650,900,20,1/8/2027 12:00:00 AM,,A3CC8581-A380-4DCF-8948-C3EF84E877DA
584,UTROGESTAN 100MG CAPS BT30,Médicaments,1900,0,0,1/6/2027 12:00:00 AM,,7F6DB390-B576-4DA6-96A6-C3FCA1F4542A
500,JUVAMINE  FIZZ GOLD CPR EFFB/30,Non catégorisé,1400,0,0,,,781A4913-F0DC-4A20-9521-C3FEA2BFDB08
1037,OLIGOBS CROSSESSE,Vitamine,0,3550,5,,,A79471B6-92D8-420C-B33F-C40CBC3E5EBA
540,OMIX LP 0.4MG GEL B30 ( TAMSULOSINE ),Médicaments,2450,2600,4,1/12/2026 12:00:00 AM,,E2A3746F-1270-4A37-AA5C-C439516A5CF5
528,NEXIUM 20MG 2800,Médicaments,1400,1500,0,1/10/2026 12:00:00 AM,,72C244A1-0B86-4A48-BF00-C43EEAF52089
1021,LACTISYR 300ML,Para-médical,1350,1450,12,,,CC5040C9-136E-4803-9C7C-C46CFDA51C99
594,CHLORIDE DE SODIUM 500ML,Non catégorisé,350,0,0,,,9B4CCE07-161A-43DF-B611-C4718621006C
42,TERBINAFINE MYLAN 250MG 14 CPR,Médicaments,2250,1600,4,1/3/2028 12:00:00 AM,,97381312-9231-4649-81C9-C4E5B17BDE97
818,URINOIR PORTABLE POUR HOMME,Non catégorisé,1150,1000,10,,,49F99BE7-2BDA-4B44-927B-C5027D5E62A5
609,dermo,Médicaments,1000,1500,2,,,BBA3FE07-5F76-49DA-856F-C52BFCB8DEC9
1042,FLUOXINE 500 MG CPR B10,Non catégorisé,600,700,45,,,2F99BB96-BA3B-456F-86B2-C55FD812D112
1161,ADEPAL CP BT 21,Médicaments,0,700,9,,,302726A1-DD02-4AFF-A089-C56FBDE5C615
1336,R9035,Non catégorisé,0,350,12,,,94240E6E-D050-4832-8465-C58F451B69D2
1175,EFFERALGAN SIROP,Non catégorisé,600,0,0,,,B81D7787-FC11-424D-B303-C5943F2FD0E1
524,MIKOSTATIN 48 ML ORAL SUSP ( MYOCOSTATEN ),Non catégorisé,900,1200,27,1/12/2026 12:00:00 AM,,81385D68-8A03-437D-9671-C595D381DA00
668,EFFERALGAN 500MG VIT.C CPR EFFET,Vitamine,450,500,0,1/9/2027 12:00:00 AM,,F40158D8-F15C-4CA4-9FC1-C5AA10C8F3F5
603,CEFTRIAXONE MYLAN 1G/10ML IV,Non catégorisé,1250,0,0,,,47A1EE99-039F-45C2-9EC2-C5CF0F2C8E30
632,HCG 25 TEST,Para-médical,100,250,125,,,B55AEF92-C853-4B74-97DA-C5FB1B1BFF22
505,JUVAMINE VITC 1G CPR EFF/30,Vitamine,1100,1150,20,1/6/2028 12:00:00 AM,,7BCD841C-F783-437B-9200-C617ED01ADBD
1038,OLIGOBS PROCREA F,Vitamine,5400,5500,6,,,C9672B07-ED32-42D2-80D4-C62F7940A263
1169,MOPRAL 20 MG 14 GEL,Médicaments,0,1300,0,,,B53D568E-F491-424B-B89A-C6780C6FC409
11,DUPHALAC SOL BUV. FL200ML,Sirop,550,650,29,1/4/2028 12:00:00 AM,,444D0A89-FD15-4CC1-8F18-C682D4C51646
503,JUVAMINE FIZZ 11VIT+7MIN/30,Vitamine,1050,1200,10,1/7/2028 12:00:00 AM,,962A2553-6EF6-4007-A2E2-C699F133DC18
404,AMARYL 4MG 30TB,Non catégorisé,800,1200,5,,,6FFFF0C4-838F-4F67-884E-C6A7C0C342DC
680,APEXIME SUSP FL 15ML,Non catégorisé,1200,1250,0,1/7/2027 12:00:00 AM,,8F330CD8-76BE-48E1-AD9A-C6CADBBD5428
867,BPH CREME ILLUMINATRICE  VITAMIN C 50Mg,Non catégorisé,1009,1500,6,,,88102D8E-6148-4DCA-9BE4-C6D1D38C79FF
695,AUGMENTIN PDR NOUR 100MG 60ML,Non catégorisé,1650,1150,0,1/10/2026 12:00:00 AM,,B3C15BCE-8ADA-4AB0-9315-C751E2F36DDD
1279,DOLIPRANE 200MG SACHE BT12,Sachet,400,500,12,,,4F239129-0E42-44E1-A6F9-C771A4FD551F
651,DONORMYL CPR SEC EFF B10,Médicaments,1500,1650,0,1/7/2027 12:00:00 AM,,A029913B-6BAF-4F9E-A474-C774FF4C963D
176,EFFERALGAN 300MG SUPPO 100,Médicaments,400,450,10,,,41573CA4-7C67-4688-BA25-C78A53709537
738,NAUSELIB CPR B36/12,Non catégorisé,1100,1150,2,1/9/2027 12:00:00 AM,,179A5FB9-780A-4102-9D3A-C79D02D6C156
1343,TERRAMYCIN 5MG,Non catégorisé,0,1050,4,,,45CFEC03-1E0A-41CC-9704-C7EDC484A6D4
84,BACTRIM PED CPR BT20 DR,Non catégorisé,0,0,0,,,961E2B43-99A4-4C22-A3BE-C7FF4D1D8FAF
618,ONCEAIR - MONTELELUKAST 4 MG PED 28 SACH DR,Sachet,1450,1800,5,,,1AE13643-6E14-4E02-8EF9-C80CD092FA96
736,IBEX 200MG GEL B24,Médicaments,400,450,30,1/3/2028 12:00:00 AM,,C9CF16B7-0095-49A7-95B6-C80DEE7B895E
765,METOCAN INJ 2M (PRIMPERAN),Sirop,200,250,30,1/2/2027 12:00:00 AM,,69E6CFDF-FFC3-4E95-BDD8-C8255D769D1B
193,DAKIN COOPER SOL 250ML,Para-médical,550,600,19,,,F512D6D7-E666-425E-86A1-C835CAAF2250
421,AUGMENTIN 500MG CPR B/16,Non catégorisé,1700,0,0,,,265CFCC0-CF7E-4B17-A879-C94DA3CAA8FC
331,STERDEX POM  OPHT,Pommade,1060,1250,6,,,4805EF60-7D11-40BE-A89E-C9BA11C2BB69
972,ATORVASTATINE CRIS 40MG CP B30,Non catégorisé,1100,1800,24,,,EE6C05B9-46F1-4BDA-AAAB-C9BFFF4D9996
769,FLUCIDINE 2% CREME TB 15G FR,Non catégorisé,750,800,7,,,940CC05E-343E-4E52-978F-CA0C8F5AAC7E
1269,OMEECAN(OMEPRAZOL INJECTION 40MG),Non catégorisé,400,450,40,,,BE2482BB-A576-401E-AE62-CA497C8C2448
1218,CRESTOR 20MG TAB28,Non catégorisé,1550,1650,6,,,8D3C4983-3580-44FC-BEBF-CA858D9FCF51
511,LARGACTIL 25MG CPR BT50,Non catégorisé,950,1050,9,,,3849AC8E-578D-4E94-AD05-CAA97F0C6AFA
92,ANAFRANIL 25MG TAB B/30,Non catégorisé,0,0,0,,,F69D4668-1101-4854-AC02-CB5767CFD8B0
438,CALIRA 10MG B/28 (FORXIGA),Non catégorisé,2850,3500,10,,,DF55C010-4D9D-47C7-8B66-CC0C04711F56
371,PREGNACARE HIM &HER CONCEPTION 60 TABS,Non catégorisé,1680,2300,5,1/12/2026 12:00:00 AM,,73EC1A31-CC8A-41B7-9435-CC684ADBC7CC
583,TRES ORIX FORTE SRP FL100ML,Sirop,750,850,33,1/6/2028 12:00:00 AM,,8811BF28-2C79-400B-A516-CCBC41505742
1149,DIAMOX 250MG,Médicaments,1400,1450,4,,,5E3720F4-9C5B-4865-A3D1-CCBC614E55A7
851,EVOLUDERM LAIT EXTRA FORT BLEU POMPE 500 ML,Non catégorisé,990,1300,6,,,748AE9B5-783B-49AA-9BD8-CCF89902682F
366,CETAMYL 500MG B/20CPS,Non catégorisé,170,250,3,1/9/2028 12:00:00 AM,,BDC14DA9-022E-4740-B270-CD9833D69B95
1117,sussina,Médicaments,0,1450,14,,,5195A44D-A2C6-4274-990C-CDA57BA9419B
639,FORXIGA 10 MG TAB BT/28 ( DAPAGLIFLOZIN),Médicaments,5500,7600,9,1/4/2027 12:00:00 AM,,F69B771F-15FA-427D-B66C-CDAD103F504B
1164,FLIXON 125 MCG 120 INHALER (FLIXONASE),Médicaments,1350,1450,10,,,9352FA1D-6141-46C2-AE38-CE14E90C11B4
746,ZENTEL SUSP BUV 10ML 4%,Sirop,700,750,89,1/10/2026 12:00:00 AM,,256E12B9-E3DC-42FD-B753-CE2D173CEECC
480,FRAKIDEX COLLYRE FL5ML,Collyre,550,650,4,1/8/2027 12:00:00 AM,,8ED9FE90-ECF5-4A42-975E-CE4735172FEE
205,BANDE GAZE LABELL 3MX10CM BOITE DE 10,Non catégorisé,770,850,0,,,34E77D82-8D35-4239-962C-CE728C812ABA
1313,ARTAN 5MG,Médicaments,0,900,0,,,5FF5D2F9-F671-43B3-AABD-CE958C079777
690,COQUELUSEDAL SUP NRS B/10,Non catégorisé,650,800,0,1/3/2028 12:00:00 AM,,38A00DFC-8289-40C8-837E-CE9B13CA743A
1200,GAVISCON SUSP BUV NOUR SIROP FL150ML,Sirop,850,1000,5,,,9F8C66AD-3E4D-4D87-AF35-CEA66FF0AE99
328,OMEXIS INJ 40MG,Non catégorisé,500,650,0,,,ABDF26C9-DBD4-4EA2-8425-CECAD05A7FE4
1034,RICHFER CP BT 30,Vitamine,0,1150,2,,,2D4E55EE-F565-4202-AE5F-CF10C5AC1940
267,AUDISPRAY SOL AURICUL SPR50ML ADULTE,Non catégorisé,1800,1900,1,,,FCCC01E8-F9F7-4AE4-8E8E-CF28263BD0AB
837,NEW CHICCO WIPES 72PCS WITH FLIP COVER,Non catégorisé,909,1010,6,,,299E355E-DCF7-4787-819A-CFFDE3C618A6
850,EVOLUDERM HUILE DE CAROTTE FL 100ML,Non catégorisé,629,900,6,,,51291AA6-CD15-4255-9A1A-D000EC42A0FC
97,ANTADYS 100MG CPR BT15,Non catégorisé,0,0,0,,,4AB81301-3770-4898-A5C4-D08848C0AE25
445,CHIBRO-CADRON COLLYRE FL5ML,Collyre,650,750,0,,,6FC52925-8D25-4B78-8331-D0ABBAF61621
1238,HOLYBION INJ 2ML AMP ( BECOZYM ),Para-médical,150,200,262,,,6DFBBA97-EE02-45DC-997B-D0B68EA21F7B
854,BPH LAIT CORPS AVOINE SOOML,Non catégorisé,1010,1500,6,,,9B006C4A-BF0C-4048-891B-D0E9F647BEF2
1261,AKTIV THYMEPECT  SIROP,Sirop,0,2000,2,,,051E3D20-53FA-4CF3-BD52-D1033F95761B
673,CETRYM 10MG B/20 ZYRTEC,Non catégorisé,850,900,2,1/6/2027 12:00:00 AM,,5B5A0FF1-9416-43D8-BDEA-D13328592793
1201,VITABACT COLLYRE 10ML,Collyre,1700,1800,8,,,24419C43-AF3A-494C-83F2-D1362515E668
599,MICRO-FINE SERINGE INSULINE S30G /10,Non catégorisé,500,0,0,,,F8B785C5-7213-4043-8037-D143E47F13EB
733,AMLODIPINE MYLAN 5MG 30GEL,Non catégorisé,1200,1250,0,1/5/2028 12:00:00 AM,,0B64E2BA-2C43-4DBA-874E-D18161BFDCBA
887,EVOLUDERM ANTI-IMPERFECTION SOIN SOS BOUTONS TB 15ML,Non catégorisé,909,1250,5,,,01D8C0A4-FA9D-4515-BD1F-D194B86C6AE8
1136,AKTIV SELEN,Non catégorisé,950,1050,3,,,79C59A0F-CC09-41C1-8F9B-D1F7E55652DE
571,TANGANIL CPR 500MG BT30,Médicaments,1450,1700,7,1/5/2028 12:00:00 AM,,D55F0BBC-B2BA-4170-90DB-D20D7F31F2AB
995,TOBREX COLLYRE FL/5ML,Collyre,690,1250,4,,,1225ED21-5803-4649-8743-D23E6FD9C44A
44,BETADINE SOL 10% SOL.DERM.FL 125ML,Dermo-cosmétique,550,650,0,1/3/2027 12:00:00 AM,,0A026E34-6938-4AB2-866E-D24F485F9BB3
415,ASTAPH 250MG20000000,Non catégorisé,1200,0,0,,,E9FB4463-7247-4BEE-843A-D2C2150CC534
1079,GOLGATE HERBAL,Para-médical,0,600,12,,,7B15BE68-21F2-40D4-BFDB-D2F149EE1291
1051,Kétoderm 2% créme,Crème,1050,1150,6,,,017B8A2D-207B-47C8-A50F-D31447E1332B
433,BI-PROFENID 150 MG 10 TB DR10,Non catégorisé,1100,1150,10,,,5F97436A-B7A6-453A-A508-D31583A34844
284,NEXIUM 20MG B28 GELULES,Non catégorisé,1250,0,5,,1250000,FDEFEBE5-E211-49EA-AAED-D353F86E9F8C
1112,coveram 10/5 mg,Non catégorisé,0,1600,2,,,BC42011F-A755-4D2A-852F-D3DE1C0EF412
347,RIVAMOX 250MG SUSPFL100ML,Non catégorisé,400,500,72,,,9B4E1CA8-9441-4334-A495-D40C630BAA1E
994,ALPHAVIT SIR 120ML MULTIVITAMIN,Non catégorisé,900,1050,0,,,99A45909-D22E-41D4-A414-D4CC22C8F79D
1331,R8762,Non catégorisé,0,600,11,,,55D98994-024C-48EF-85DF-D519D4E6067E
13,FLUDITEC 5% SIROP ADULT,Sirop,750,850,3,2/1/2026 12:00:00 AM,,E531A95E-816D-470D-9DC4-D56EBC41E299
517,LEVOTHYROX CPR SEC 75MCG B30,Non catégorisé,550,0,0,,,583139B6-6130-425E-9A3B-D58F71512261
897,EVOLUDERM LOTION TONIQUE PM/PG FL.250ML,Non catégorisé,511,760,6,,,3C189504-9352-4DC7-9D9D-D5A24469EE79
386,BUTAMYL INHALER 100MG/200 DOSES,Non catégorisé,560,610,2,1/7/2027 12:00:00 AM,,32F6BF35-E958-4ED6-A153-D5AD00C3897D
543,OTOFA SOL. AURIC. FL10ML,Para-médical,1050,1000,7,,,FA5660FE-3E6C-4F4E-A26B-D5BB60158367
1306,PICOT GEST 1,Lait,0,2900,12,,,20981EC1-4DC4-4A2F-A1B4-D5D9D712897B
1119,AKTIV CONCEPTION FOR MEN,Non catégorisé,2200,2300,5,,,8305D9C6-543A-40A9-8B1C-D630F6AC9B46
968,ZENTEL 400 MG CPR B/1,Médicaments,600,700,100,,,5F5022FD-7F0C-4E13-AE6F-D65320B96765
591,ZYLORIC 300MG TAB(EGY),Médicaments,600,700,0,1/9/2027 12:00:00 AM,,2C34C6EF-A963-43A2-B30C-D71A4C1989C6
1224,KNEE SUPPORT SBK 4677,Non catégorisé,600,700,1,,,A4E87E25-4D2D-4CCB-890C-D72F1707609D
1167,IBUPROFEN 20MG/ML SP FL/200ML,Sirop,0,950,5,,,7B3D93AA-4200-4E49-A42B-D764687C39AF
1069,VOLTARENE 25 MG,Non catégorisé,0,1250,1,,,B3FA36CE-64C6-417D-8BCD-D78575A75104
1027,DERMO-FINE 30ML,Non catégorisé,750,850,7,,,8FE01473-89F0-46D1-8455-D7FDEAE4B021
1276,DEXACAN (dexamethasone )INJECTION IP 2ML,Injectable,200,300,10,,,F56F229A-C713-48DE-975A-D80E5514FE43
1151,RISPERIDONE 2MG,Non catégorisé,0,3950,2,,,54EF80E3-F366-486E-B71C-D81084A22F72
694,AUGMENTIN PDR EN 100MG 60ML,Médicaments,1650,1700,0,1/4/2027 12:00:00 AM,,337E0AE1-FDF3-4AFD-B06F-D898EB51B31E
779,PEDIAKID TOUX SECHE ET GRASSE 125ML,Sirop,2410,2600,4,,,064A4C85-1B9B-4E3E-8BA4-D8A8C2B5DF9F
1193,FLIOCARIL JUNIOR FRUIT ROUGES 6 a13 ANS,Para-médical,0,950,12,,,3A6843D3-7CEE-4964-855F-D8DA6F716A02
536,NURABOL 4MG SP FL/125ML,Sirop,800,950,26,1/6/2028 12:00:00 AM,,F45AA00F-8947-432C-AB04-D910DA2CFD29
810,PEVAGINE  150MG OV B/3,Non catégorisé,1080,1150,1,,,2C630582-F014-4134-8241-D956006C14D9
1014,ELI LICE SPRAY 50mL Spray,Non catégorisé,0,2450,5,,,D61681EF-E8E6-4602-9C40-D9C1F4F3424B
384,BIOTIC PLUS 1GSACHET B/12,Non catégorisé,950,1500,12,1/2/2027 12:00:00 AM,,5370EA86-A53B-4F3D-9581-DA4A88A0049F
478,FLUCAZOL (FLUCONAZOLE) CAP B10,Médicaments,750,800,11,,,8C4AE8A9-2E3B-4F48-B69D-DA6DF1C2D285
659,BASSIN AU LIT  AV/COUVERCLE,Non catégorisé,1150,1150,0,,,65C92F8C-F5EB-4E6E-93CD-DA79D26FB1D4
1185,"GE ORAL 20,5",Sachet,700,800,9,,,B3571026-B4D8-4BC5-BCA3-DA7C95965D4A
86,XEROXYDINE CPR BT24,Non catégorisé,0,0,0,,,2FA65605-4E60-45AC-B77E-DA8B7E2CC7A8
1179,EAU DE MER ISO 100ML,Non catégorisé,2300,2400,10,,,4B815BFB-31B0-4064-B2BB-DA94F796536E
671,BACTRIM FORT CPR BT30,Non catégorisé,1100,1200,20,1/4/2029 12:00:00 AM,,D66EBD5C-C40C-421F-B678-DAB1B3E69CF5
164,CLOTRI-DENK 1% CREAM,Crème,950,1000,5,,,199C5174-826B-4265-8C7A-DABE9DBCF25A
809,DOLIMEX  PARACETAMOL SACH 300MG/12,Non catégorisé,330,400,0,,,9EF93611-2131-4373-A317-DB244A9CC105
1101,CHICCO ACQUA DI COLONIA,Non catégorisé,1280,1380,6,,,7F291336-AE5C-4986-898B-DB2DFDE22EBB
463,EFFERALGAN 300MG SUPPO. ENFT BT10,Non catégorisé,400,0,0,,,503E53F2-655C-4FAD-9D41-DB4E4BCD4E10
231,EXOMUC 200MG SACHET 30 SANS SUCRE,Non catégorisé,1090,0,4,,1090000,C73B846F-EE0C-4ED4-A767-DB6763794241
1308,PEDIAKID VOMISEMT,Sirop,0,2600,1,,,1C5A92D1-FEF2-40B8-B873-DC1E38F462BB
523,MEGAMYLASE SROP 125ML FR,Sirop,780,850,4,,,0005ACB0-E35F-42DA-B048-DCB9116BE03B
1310,NEBULIZER  MASK,Para-médical,0,600,19,,,FC252A24-F954-412A-B797-DD07ABF5DD72
727,UTROGESTAN 100MG CAPS BT30,Non catégorisé,1900,1950,8,1/6/2027 12:00:00 AM,,5C13E5EF-638A-493C-AA99-DD2F8E5F74C3
237,OXYBOLDINE CPR EFF 24,Médicaments,810,950,10,,,7351719A-7A2B-4DCF-A101-DD2FD7FAA862
552,PAROGENCYL PREVENTIO BLANCHEUR 75ML,Non catégorisé,800,1000,10,1/12/2028 12:00:00 AM,,D9CCC35A-F2E0-4E60-9536-DD321F552FEF
490,GRISEFULINE 500MG CPR BT20,Médicaments,1150,1200,0,1/12/2027 12:00:00 AM,,A6ED9655-EE7D-40E7-8F66-DD762C888F7D
531,NORLEVO CPR 1.5 MG BT1,Non catégorisé,1200,0,0,,,E7683EDA-E6A8-4B5D-BCCC-DD7B5C3B7C3B
341,AKLOVIR 100 ML SUSP(ACICLOVIR ),Non catégorisé,1100,1200,8,,,BF2489DC-5B22-4BB4-AC49-DDE6F7B2E960
969,SYMBICORT TUBUHALER 200/6MG,Non catégorisé,5600,5800,4,1/2/2027 12:00:00 AM,,890BF9F6-3314-4A22-814E-DF4B5E905940
859,BPH FAMILY APR SHAMP. COCO CHEV. COL 400ML,Non catégorisé,523,780,6,,,5E7C7396-96F3-458B-8ABA-DF8F3541F63D
520,MAALOX A CROQUER BT 40,Médicaments,700,750,0,1/7/2028 12:00:00 AM,,E8688DB0-81DD-4FE7-BC27-DFC6CDEF1091
63,KUVESTEROL ADEC FL10ML,Non catégorisé,0,0,10,,,98608E03-53FE-4C94-B334-DFD7BB693FCD
717,ARTANE 5MG CPR BT20,Non catégorisé,800,950,10,1/2/2028 12:00:00 AM,,F6CD824A-D5D5-402D-98D9-DFEDE353607B
311,PARACETAMOL INJ FLACON 10MG/ML - 100ML,Non catégorisé,300,0,100,,300000,2377396E-DCA0-449C-968A-E00FFDD23F6C
940,snake venom antiserum,Non catégorisé,3430,0,1,,,C301ECAC-47A3-4331-A45D-E07E60E0919D
1150,RISPERIDONE 1MG,Non catégorisé,0,2500,2,,,6B54FCDF-6078-4B40-B6F0-E126BC7264AC
1244,VENOFER INJ,Para-médical,0,1560,36,,,7424B03B-E301-488E-93ED-E175FD2DFC03
943,"Nastispray 0,15 mg public bucc",Non catégorisé,1730,0,5,,,6501CECC-38E1-4F27-980E-E1C8F8E7AE87
1242,NOBACTER SAVON PAIN,Para-médical,1250,1350,24,,,DB54894E-3DA9-4724-9164-E28D0998EA5C
